Pallet,num_packages,earliest_arrival,packages,linehaul
11,55,109.20019718380655,"[('PKG000548', 'TLMD', '2'), ('PKG000549', 'USPS', 'USPS'), ('PKG000550', 'TLMD', '3AB'), ('PKG000551', 'TLMD', '1'), ('PKG000552', 'TLMD', '2'), ('PKG000553', 'USPS', 'USPS'), ('PKG000554', 'USPS', 'USPS'), ('PKG000555', 'USPS', 'USPS'), ('PKG000556', 'USPS', 'USPS'), ('PKG000557', 'TLMD', '1'), ('PKG000558', 'TLMD', '2'), ('PKG000559', 'TLMD', '1'), ('PKG000560', 'TLMD', '1'), ('PKG000561', 'TLMD', '3AB'), ('PKG000562', 'UPSN', 'UPSN'), ('PKG000563', 'UPSN', 'UPSN'), ('PKG000564', 'TLMD', '1'), ('PKG000565', 'TLMD', '2'), ('PKG000566', 'USPS', 'USPS'), ('PKG000567', 'TLMD', '3AB'), ('PKG000568', 'TLMD', '2'), ('PKG000569', 'UPSN', 'UPSN'), ('PKG000570', 'TLMD', '1'), ('PKG000571', 'TLMD', '3AB'), ('PKG000572', 'TLMD', '1'), ('PKG000573', 'UPSN', 'UPSN'), ('PKG000574', 'UPSN', 'UPSN'), ('PKG000575', 'USPS', 'USPS'), ('PKG000576', 'TLMD', '3AB'), ('PKG000577', 'UPSN', 'UPSN'), ('PKG000578', 'TLMD', '2'), ('PKG000579', 'TLMD', '2'), ('PKG000580', 'UPSN', 'UPSN'), ('PKG000581', 'FDEG', 'FDEG'), ('PKG000582', 'TLMD', '2'), ('PKG000583', 'TLMD', '1'), ('PKG000584', 'TLMD', '1'), ('PKG000585', 'UPSN', 'UPSN'), ('PKG000586', 'TLMD', '1'), ('PKG000587', 'TLMD', '1'), ('PKG000588', 'FDEG', 'FDEG'), ('PKG000589', 'USPS', 'USPS'), ('PKG000590', 'TLMD', '1'), ('PKG000591', 'TLMD', '2'), ('PKG000592', 'FDEG', 'FDEG'), ('PKG000593', 'USPS', 'USPS'), ('PKG000594', 'USPS', 'USPS'), ('PKG000595', 'TLMD', '1'), ('PKG000596', 'USPS', 'USPS'), ('PKG000597', 'TLMD', '2'), ('PKG000598', 'FDEG', 'FDEG'), ('PKG000599', 'TLMD', '2'), ('PKG000600', 'USPS', 'USPS'), ('PKG000601', 'UPSN', 'UPSN'), ('PKG000602', 'USPS', 'USPS')]",A
12,52,109.20019718380655,"[('PKG000603', 'USPS', 'USPS'), ('PKG000604', 'UPSN', 'UPSN'), ('PKG000605', 'TLMD', '1'), ('PKG000606', 'TLMD', '1'), ('PKG000607', 'TLMD', '1'), ('PKG000608', 'UPSN', 'UPSN'), ('PKG000609', 'TLMD', '2'), ('PKG000610', 'TLMD', '2'), ('PKG000611', 'TLMD', '2'), ('PKG000612', 'TLMD', '2'), ('PKG000613', 'UPSN', 'UPSN'), ('PKG000614', 'TLMD', '1'), ('PKG000615', 'UPSN', 'UPSN'), ('PKG000616', 'TLMD', '3AB'), ('PKG000617', 'USPS', 'USPS'), ('PKG000618', 'USPS', 'USPS'), ('PKG000619', 'UPSN', 'UPSN'), ('PKG000620', 'TLMD', '1'), ('PKG000621', 'UPSN', 'UPSN'), ('PKG000622', 'TLMD', '3AB'), ('PKG000623', 'FDEG', 'FDEG'), ('PKG000624', 'TLMD', '1'), ('PKG000625', 'TLMD', '1'), ('PKG000626', 'TLMD', '2'), ('PKG000627', 'USPS', 'USPS'), ('PKG000628', 'FDEG', 'FDEG'), ('PKG000629', 'TLMD', '2'), ('PKG000630', 'USPS', 'USPS'), ('PKG000631', 'TLMD', '1'), ('PKG000632', 'TLMD', '1'), ('PKG000633', 'TLMD', '1'), ('PKG000634', 'TLMD', '2'), ('PKG000635', 'TLMD', '3AB'), ('PKG000636', 'USPS', 'USPS'), ('PKG000637', 'TLMD', '2'), ('PKG000638', 'UPSN', 'UPSN'), ('PKG000639', 'TLMD', '1'), ('PKG000640', 'TLMD', '2'), ('PKG000641', 'TLMD', '1'), ('PKG000642', 'UPSN', 'UPSN'), ('PKG000643', 'TLMD', '2'), ('PKG000644', 'TLMD', '1'), ('PKG000645', 'TLMD', '2'), ('PKG000646', 'USPS', 'USPS'), ('PKG000647', 'TLMD', '1'), ('PKG000648', 'TLMD', '3AB'), ('PKG000649', 'UPSN', 'UPSN'), ('PKG000650', 'TLMD', '3AB'), ('PKG000651', 'USPS', 'USPS'), ('PKG000652', 'USPS', 'USPS'), ('PKG000653', 'UPSN', 'UPSN'), ('PKG000654', 'TLMD', '1')]",A
13,61,109.20019718380655,"[('PKG000655', 'UPSN', 'UPSN'), ('PKG000656', 'TLMD', '1'), ('PKG000657', 'UPSN', 'UPSN'), ('PKG000658', 'TLMD', '1'), ('PKG000659', 'TLMD', '1'), ('PKG000660', 'TLMD', '2'), ('PKG000661', 'TLMD', '2'), ('PKG000662', 'TLMD', '2'), ('PKG000663', 'UPSN', 'UPSN'), ('PKG000664', 'TLMD', '2'), ('PKG000665', 'TLMD', '2'), ('PKG000666', 'FDEG', 'FDEG'), ('PKG000667', 'UPSN', 'UPSN'), ('PKG000668', 'UPSN', 'UPSN'), ('PKG000669', 'TLMD', '1'), ('PKG000670', 'TLMD', '1'), ('PKG000671', 'UPSN', 'UPSN'), ('PKG000672', 'TLMD', '1'), ('PKG000673', 'FDEG', 'FDEG'), ('PKG000674', 'USPS', 'USPS'), ('PKG000675', 'TLMD', '2'), ('PKG000676', 'USPS', 'USPS'), ('PKG000677', 'USPS', 'USPS'), ('PKG000678', 'USPS', 'USPS'), ('PKG000679', 'FDEG', 'FDEG'), ('PKG000680', 'FDEG', 'FDEG'), ('PKG000681', 'UPSN', 'UPSN'), ('PKG000682', 'USPS', 'USPS'), ('PKG000683', 'TLMD', '3AB'), ('PKG000684', 'UPSN', 'UPSN'), ('PKG000685', 'TLMD', '1'), ('PKG000686', 'TLMD', '2'), ('PKG000687', 'UPSN', 'UPSN'), ('PKG000688', 'USPS', 'USPS'), ('PKG000689', 'TLMD', '1'), ('PKG000690', 'TLMD', '2'), ('PKG000691', 'USPS', 'USPS'), ('PKG000692', 'USPS', 'USPS'), ('PKG000693', 'TLMD', '1'), ('PKG000694', 'TLMD', '1'), ('PKG000695', 'USPS', 'USPS'), ('PKG000696', 'UPSN', 'UPSN'), ('PKG000697', 'TLMD', '1'), ('PKG000698', 'TLMD', '2'), ('PKG000699', 'TLMD', '1'), ('PKG000700', 'TLMD', '2'), ('PKG000701', 'TLMD', '1'), ('PKG000702', 'UPSN', 'UPSN'), ('PKG000703', 'USPS', 'USPS'), ('PKG000704', 'UPSN', 'UPSN'), ('PKG000705', 'FDEG', 'FDEG'), ('PKG000706', 'USPS', 'USPS'), ('PKG000707', 'FDEG', 'FDEG'), ('PKG000708', 'TLMD', '2'), ('PKG000709', 'FDEG', 'FDEG'), ('PKG000710', 'USPS', 'USPS'), ('PKG000711', 'TLMD', '1'), ('PKG000712', 'TLMD', '1'), ('PKG000713', 'TLMD', '1'), ('PKG000714', 'UPSN', 'UPSN'), ('PKG000715', 'FDEG', 'FDEG')]",A
14,59,109.20019718380655,"[('PKG000716', 'TLMD', '1'), ('PKG000717', 'TLMD', '2'), ('PKG000718', 'UPSN', 'UPSN'), ('PKG000719', 'USPS', 'USPS'), ('PKG000720', 'TLMD', '2'), ('PKG000721', 'UPSN', 'UPSN'), ('PKG000722', 'USPS', 'USPS'), ('PKG000723', 'TLMD', '1'), ('PKG000724', 'TLMD', '1'), ('PKG000725', 'USPS', 'USPS'), ('PKG000726', 'FDEG', 'FDEG'), ('PKG000727', 'TLMD', '2'), ('PKG000728', 'USPS', 'USPS'), ('PKG000729', 'TLMD', '2'), ('PKG000730', 'FDEG', 'FDEG'), ('PKG000731', 'TLMD', '1'), ('PKG000732', 'TLMD', '2'), ('PKG000733', 'USPS', 'USPS'), ('PKG000734', 'UPSN', 'UPSN'), ('PKG000735', 'USPS', 'USPS'), ('PKG000736', 'FDEG', 'FDEG'), ('PKG000737', 'USPS', 'USPS'), ('PKG000738', 'TLMD', '1'), ('PKG000739', 'USPS', 'USPS'), ('PKG000740', 'TLMD', '2'), ('PKG000741', 'TLMD', '1'), ('PKG000742', 'TLMD', '2'), ('PKG000743', 'USPS', 'USPS'), ('PKG000744', 'UPSN', 'UPSN'), ('PKG000745', 'UPSN', 'UPSN'), ('PKG000746', 'TLMD', '1'), ('PKG000747', 'TLMD', '2'), ('PKG000748', 'UPSN', 'UPSN'), ('PKG000749', 'TLMD', '2'), ('PKG000750', 'USPS', 'USPS'), ('PKG000751', 'USPS', 'USPS'), ('PKG000752', 'UPSN', 'UPSN'), ('PKG000753', 'TLMD', '1'), ('PKG000754', 'UPSN', 'UPSN'), ('PKG000755', 'TLMD', '1'), ('PKG000756', 'TLMD', '1'), ('PKG000757', 'USPS', 'USPS'), ('PKG000758', 'UPSN', 'UPSN'), ('PKG000759', 'UPSN', 'UPSN'), ('PKG000760', 'TLMD', '1'), ('PKG000761', 'USPS', 'USPS'), ('PKG000762', 'FDEG', 'FDEG'), ('PKG000763', 'UPSN', 'UPSN'), ('PKG000764', 'USPS', 'USPS'), ('PKG000765', 'TLMD', '2'), ('PKG000766', 'TLMD', '2'), ('PKG000767', 'TLMD', '1'), ('PKG000768', 'TLMD', '2'), ('PKG000769', 'USPS', 'USPS'), ('PKG000770', 'UPSN', 'UPSN'), ('PKG000771', 'TLMD', '1'), ('PKG000772', 'USPS', 'USPS'), ('PKG000773', 'TLMD', '2'), ('PKG000774', 'FDEG', 'FDEG')]",A
15,74,109.20019718380655,"[('PKG000775', 'TLMD', '1'), ('PKG000776', 'USPS', 'USPS'), ('PKG000777', 'TLMD', '1'), ('PKG000778', 'USPS', 'USPS'), ('PKG000779', 'TLMD', '1'), ('PKG000780', 'TLMD', '1'), ('PKG000781', 'TLMD', '2'), ('PKG000782', 'TLMD', '2'), ('PKG000783', 'UPSN', 'UPSN'), ('PKG000784', 'TLMD', '3AB'), ('PKG000785', 'FDEG', 'FDEG'), ('PKG000786', 'UPSN', 'UPSN'), ('PKG000787', 'FDEG', 'FDEG'), ('PKG000788', 'USPS', 'USPS'), ('PKG000789', 'TLMD', '2'), ('PKG000790', 'TLMD', '1'), ('PKG000791', 'FDEG', 'FDEG'), ('PKG000792', 'TLMD', '1'), ('PKG000793', 'USPS', 'USPS'), ('PKG000794', 'FDEG', 'FDEG'), ('PKG000795', 'TLMD', '2'), ('PKG000796', 'USPS', 'USPS'), ('PKG000797', 'UPSN', 'UPSN'), ('PKG000798', 'TLMD', '1'), ('PKG000799', 'TLMD', '1'), ('PKG000800', 'TLMD', '1'), ('PKG000801', 'TLMD', '1'), ('PKG000802', 'FDEG', 'FDEG'), ('PKG000803', 'USPS', 'USPS'), ('PKG000804', 'FDEG', 'FDEG'), ('PKG000805', 'UPSN', 'UPSN'), ('PKG000806', 'TLMD', '3AB'), ('PKG000807', 'TLMD', '1'), ('PKG000808', 'TLMD', '1'), ('PKG000809', 'USPS', 'USPS'), ('PKG000810', 'TLMD', '1'), ('PKG000811', 'FDEG', 'FDEG'), ('PKG000812', 'USPS', 'USPS'), ('PKG000813', 'TLMD', '1'), ('PKG000814', 'TLMD', '1'), ('PKG000815', 'TLMD', '1'), ('PKG000816', 'UPSN', 'UPSN'), ('PKG000817', 'TLMD', '2'), ('PKG000818', 'USPS', 'USPS'), ('PKG000819', 'TLMD', '1'), ('PKG000820', 'USPS', 'USPS'), ('PKG000821', 'USPS', 'USPS'), ('PKG000822', 'USPS', 'USPS'), ('PKG000823', 'TLMD', '2'), ('PKG000824', 'USPS', 'USPS'), ('PKG000825', 'USPS', 'USPS'), ('PKG000826', 'UPSN', 'UPSN'), ('PKG000827', 'TLMD', '1'), ('PKG000828', 'FDEG', 'FDEG'), ('PKG000829', 'UPSN', 'UPSN'), ('PKG000830', 'FDEG', 'FDEG'), ('PKG000831', 'UPSN', 'UPSN'), ('PKG000832', 'UPSN', 'UPSN'), ('PKG000833', 'TLMD', '1'), ('PKG000834', 'TLMD', '2'), ('PKG000835', 'UPSN', 'UPSN'), ('PKG000836', 'UPSN', 'UPSN'), ('PKG000837', 'TLMD', '2'), ('PKG000838', 'UPSN', 'UPSN'), ('PKG000839', 'USPS', 'USPS'), ('PKG000840', 'UPSN', 'UPSN'), ('PKG000841', 'TLMD', '1'), ('PKG000842', 'TLMD', '1'), ('PKG000843', 'USPS', 'USPS'), ('PKG000844', 'TLMD', '1'), ('PKG000845', 'FDEG', 'FDEG'), ('PKG000846', 'USPS', 'USPS'), ('PKG000847', 'TLMD', '2'), ('PKG000848', 'USPS', 'USPS')]",A
16,42,109.20019718380655,"[('PKG000849', 'USPS', 'USPS'), ('PKG000850', 'TLMD', '1'), ('PKG000851', 'TLMD', '2'), ('PKG000852', 'TLMD', '1'), ('PKG000853', 'TLMD', '1'), ('PKG000854', 'TLMD', '1'), ('PKG000855', 'USPS', 'USPS'), ('PKG000856', 'TLMD', '2'), ('PKG000857', 'FDEG', 'FDEG'), ('PKG000858', 'FDEG', 'FDEG'), ('PKG000859', 'UPSN', 'UPSN'), ('PKG000860', 'FDEG', 'FDEG'), ('PKG000861', 'TLMD', '2'), ('PKG000862', 'TLMD', '1'), ('PKG000863', 'FDEG', 'FDEG'), ('PKG000864', 'TLMD', '1'), ('PKG000865', 'TLMD', '1'), ('PKG000866', 'UPSN', 'UPSN'), ('PKG000867', 'UPSN', 'UPSN'), ('PKG000868', 'UPSN', 'UPSN'), ('PKG000869', 'UPSN', 'UPSN'), ('PKG000870', 'TLMD', '1'), ('PKG000871', 'FDEG', 'FDEG'), ('PKG000872', 'USPS', 'USPS'), ('PKG000873', 'FDEG', 'FDEG'), ('PKG000874', 'USPS', 'USPS'), ('PKG000875', 'TLMD', '1'), ('PKG000876', 'TLMD', '1'), ('PKG000877', 'USPS', 'USPS'), ('PKG000878', 'TLMD', '1'), ('PKG000879', 'TLMD', '2'), ('PKG000880', 'TLMD', '2'), ('PKG000881', 'TLMD', '1'), ('PKG000882', 'UPSN', 'UPSN'), ('PKG000883', 'USPS', 'USPS'), ('PKG000884', 'FDEG', 'FDEG'), ('PKG000885', 'TLMD', '2'), ('PKG000886', 'UPSN', 'UPSN'), ('PKG000887', 'USPS', 'USPS'), ('PKG000888', 'TLMD', '2'), ('PKG000889', 'TLMD', '1'), ('PKG000890', 'TLMD', '1')]",A
17,51,109.20019718380655,"[('PKG000891', 'TLMD', '1'), ('PKG000892', 'TLMD', '1'), ('PKG000893', 'TLMD', '2'), ('PKG000894', 'UPSN', 'UPSN'), ('PKG000895', 'TLMD', '1'), ('PKG000896', 'TLMD', '1'), ('PKG000897', 'UPSN', 'UPSN'), ('PKG000898', 'UPSN', 'UPSN'), ('PKG000899', 'TLMD', '2'), ('PKG000900', 'TLMD', '2'), ('PKG000901', 'TLMD', '1'), ('PKG000902', 'TLMD', '2'), ('PKG000903', 'TLMD', '1'), ('PKG000904', 'USPS', 'USPS'), ('PKG000905', 'UPSN', 'UPSN'), ('PKG000906', 'TLMD', '3AB'), ('PKG000907', 'USPS', 'USPS'), ('PKG000908', 'TLMD', '1'), ('PKG000909', 'FDEG', 'FDEG'), ('PKG000910', 'USPS', 'USPS'), ('PKG000911', 'USPS', 'USPS'), ('PKG000912', 'TLMD', '3AB'), ('PKG000913', 'UPSN', 'UPSN'), ('PKG000914', 'TLMD', '2'), ('PKG000915', 'TLMD', '1'), ('PKG000916', 'UPSN', 'UPSN'), ('PKG000917', 'TLMD', '1'), ('PKG000918', 'TLMD', '1'), ('PKG000919', 'TLMD', '1'), ('PKG000920', 'TLMD', '3AB'), ('PKG000921', 'TLMD', '1'), ('PKG000922', 'TLMD', '2'), ('PKG000923', 'USPS', 'USPS'), ('PKG000924', 'USPS', 'USPS'), ('PKG000925', 'TLMD', '2'), ('PKG000926', 'TLMD', '1'), ('PKG000927', 'USPS', 'USPS'), ('PKG000928', 'USPS', 'USPS'), ('PKG000929', 'UPSN', 'UPSN'), ('PKG000930', 'TLMD', '2'), ('PKG000931', 'TLMD', '1'), ('PKG000932', 'TLMD', '1'), ('PKG000933', 'UPSN', 'UPSN'), ('PKG000934', 'USPS', 'USPS'), ('PKG000935', 'TLMD', '1'), ('PKG000936', 'TLMD', '1'), ('PKG000937', 'USPS', 'USPS'), ('PKG000938', 'UPSN', 'UPSN'), ('PKG000939', 'TLMD', '2'), ('PKG000940', 'TLMD', '1'), ('PKG000941', 'UPSN', 'UPSN')]",A
18,62,108.79489937331226,"[('PKG000942', 'UPSN', 'UPSN'), ('PKG000943', 'FDEG', 'FDEG'), ('PKG000944', 'TLMD', '1'), ('PKG000945', 'USPS', 'USPS'), ('PKG000946', 'UPSN', 'UPSN'), ('PKG000947', 'TLMD', '1'), ('PKG000948', 'TLMD', '1'), ('PKG000949', 'UPSN', 'UPSN'), ('PKG000950', 'TLMD', '3AB'), ('PKG000951', 'UPSN', 'UPSN'), ('PKG000952', 'UPSN', 'UPSN'), ('PKG000953', 'TLMD', '2'), ('PKG000954', 'TLMD', '2'), ('PKG000955', 'USPS', 'USPS'), ('PKG000956', 'TLMD', '1'), ('PKG000957', 'TLMD', '3AB'), ('PKG000958', 'USPS', 'USPS'), ('PKG000959', 'USPS', 'USPS'), ('PKG000960', 'USPS', 'USPS'), ('PKG000961', 'USPS', 'USPS'), ('PKG000962', 'UPSN', 'UPSN'), ('PKG000963', 'USPS', 'USPS'), ('PKG000964', 'USPS', 'USPS'), ('PKG000965', 'TLMD', '2'), ('PKG000966', 'UPSN', 'UPSN'), ('PKG000967', 'TLMD', '2'), ('PKG000968', 'TLMD', '2'), ('PKG000969', 'TLMD', '2'), ('PKG000970', 'TLMD', '3AB'), ('PKG000971', 'TLMD', '1'), ('PKG000972', 'TLMD', '2'), ('PKG000973', 'TLMD', '1'), ('PKG000974', 'FDEG', 'FDEG'), ('PKG000975', 'FDEG', 'FDEG'), ('PKG000976', 'TLMD', '1'), ('PKG000977', 'TLMD', '3AB'), ('PKG000978', 'TLMD', '1'), ('PKG000979', 'TLMD', '1'), ('PKG000980', 'USPS', 'USPS'), ('PKG000981', 'TLMD', '2'), ('PKG000982', 'TLMD', '1'), ('PKG000983', 'TLMD', '2'), ('PKG000984', 'TLMD', '1'), ('PKG000985', 'USPS', 'USPS'), ('PKG000986', 'UPSN', 'UPSN'), ('PKG000987', 'TLMD', '1'), ('PKG000988', 'TLMD', '1'), ('PKG000989', 'TLMD', '1'), ('PKG000990', 'USPS', 'USPS'), ('PKG000991', 'USPS', 'USPS'), ('PKG000992', 'TLMD', '2'), ('PKG000993', 'USPS', 'USPS'), ('PKG000994', 'TLMD', '2'), ('PKG000995', 'TLMD', '2'), ('PKG000996', 'TLMD', '2'), ('PKG000997', 'USPS', 'USPS'), ('PKG000998', 'TLMD', '1'), ('PKG000999', 'UPSN', 'UPSN'), ('PKG001000', 'UPSN', 'UPSN'), ('PKG001001', 'UPSN', 'UPSN'), ('PKG001002', 'TLMD', '1'), ('PKG001003', 'TLMD', '3AB')]",A
19,49,108.79489937331226,"[('PKG001004', 'UPSN', 'UPSN'), ('PKG001005', 'TLMD', '1'), ('PKG001006', 'USPS', 'USPS'), ('PKG001007', 'UPSN', 'UPSN'), ('PKG001008', 'UPSN', 'UPSN'), ('PKG001009', 'TLMD', '2'), ('PKG001010', 'TLMD', '1'), ('PKG001011', 'TLMD', '2'), ('PKG001012', 'TLMD', '2'), ('PKG001013', 'TLMD', '3AB'), ('PKG001014', 'USPS', 'USPS'), ('PKG001015', 'TLMD', '2'), ('PKG001016', 'FDEG', 'FDEG'), ('PKG001017', 'USPS', 'USPS'), ('PKG001018', 'TLMD', '1'), ('PKG001019', 'TLMD', '1'), ('PKG001020', 'TLMD', '2'), ('PKG001021', 'USPS', 'USPS'), ('PKG001022', 'UPSN', 'UPSN'), ('PKG001023', 'TLMD', '1'), ('PKG001024', 'USPS', 'USPS'), ('PKG001025', 'TLMD', '1'), ('PKG001026', 'FDEG', 'FDEG'), ('PKG001027', 'TLMD', '3AB'), ('PKG001028', 'TLMD', '2'), ('PKG001029', 'UPSN', 'UPSN'), ('PKG001030', 'UPSN', 'UPSN'), ('PKG001031', 'UPSN', 'UPSN'), ('PKG001032', 'USPS', 'USPS'), ('PKG001033', 'USPS', 'USPS'), ('PKG001034', 'TLMD', '2'), ('PKG001035', 'TLMD', '1'), ('PKG001036', 'USPS', 'USPS'), ('PKG001037', 'UPSN', 'UPSN'), ('PKG001038', 'FDEG', 'FDEG'), ('PKG001039', 'TLMD', '3AB'), ('PKG001040', 'FDEG', 'FDEG'), ('PKG001041', 'UPSN', 'UPSN'), ('PKG001042', 'TLMD', '2'), ('PKG001043', 'TLMD', '1'), ('PKG001044', 'FDEG', 'FDEG'), ('PKG001045', 'UPSN', 'UPSN'), ('PKG001046', 'TLMD', '1'), ('PKG001047', 'UPSN', 'UPSN'), ('PKG001048', 'UPSN', 'UPSN'), ('PKG001049', 'FDEG', 'FDEG'), ('PKG001050', 'TLMD', '1'), ('PKG001051', 'USPS', 'USPS'), ('PKG001052', 'TLMD', '2')]",A
20,60,108.79489937331226,"[('PKG001053', 'USPS', 'USPS'), ('PKG001054', 'TLMD', '2'), ('PKG001055', 'UPSN', 'UPSN'), ('PKG001056', 'TLMD', '2'), ('PKG001057', 'UPSN', 'UPSN'), ('PKG001058', 'TLMD', '2'), ('PKG001059', 'TLMD', '1'), ('PKG001060', 'TLMD', '2'), ('PKG001061', 'TLMD', '1'), ('PKG001062', 'TLMD', '1'), ('PKG001063', 'USPS', 'USPS'), ('PKG001064', 'USPS', 'USPS'), ('PKG001065', 'USPS', 'USPS'), ('PKG001066', 'FDEG', 'FDEG'), ('PKG001067', 'TLMD', '2'), ('PKG001068', 'FDEG', 'FDEG'), ('PKG001069', 'TLMD', '2'), ('PKG001070', 'USPS', 'USPS'), ('PKG001071', 'FDEG', 'FDEG'), ('PKG001072', 'TLMD', '2'), ('PKG001073', 'USPS', 'USPS'), ('PKG001074', 'TLMD', '1'), ('PKG001075', 'UPSN', 'UPSN'), ('PKG001076', 'TLMD', '1'), ('PKG001077', 'TLMD', '1'), ('PKG001078', 'TLMD', '2'), ('PKG001079', 'TLMD', '1'), ('PKG001080', 'TLMD', '1'), ('PKG001081', 'USPS', 'USPS'), ('PKG001082', 'FDEG', 'FDEG'), ('PKG001083', 'TLMD', '2'), ('PKG001084', 'TLMD', '3AB'), ('PKG001085', 'USPS', 'USPS'), ('PKG001086', 'TLMD', '2'), ('PKG001087', 'TLMD', '3AB'), ('PKG001088', 'TLMD', '1'), ('PKG001089', 'TLMD', '1'), ('PKG001090', 'TLMD', '1'), ('PKG001091', 'UPSN', 'UPSN'), ('PKG001092', 'TLMD', '1'), ('PKG001093', 'USPS', 'USPS'), ('PKG001094', 'TLMD', '2'), ('PKG001095', 'TLMD', '2'), ('PKG001096', 'TLMD', '2'), ('PKG001097', 'TLMD', '1'), ('PKG001098', 'USPS', 'USPS'), ('PKG001099', 'FDEG', 'FDEG'), ('PKG001100', 'TLMD', '3AB'), ('PKG001101', 'TLMD', '1'), ('PKG001102', 'TLMD', '2'), ('PKG001103', 'TLMD', '2'), ('PKG001104', 'FDEG', 'FDEG'), ('PKG001105', 'TLMD', '2'), ('PKG001106', 'USPS', 'USPS'), ('PKG001107', 'TLMD', '1'), ('PKG001108', 'USPS', 'USPS'), ('PKG001109', 'TLMD', '3AB'), ('PKG001110', 'TLMD', '2'), ('PKG001111', 'TLMD', '1'), ('PKG001112', 'USPS', 'USPS')]",A
21,46,108.79489937331226,"[('PKG001113', 'TLMD', '1'), ('PKG001114', 'TLMD', '1'), ('PKG001115', 'TLMD', '1'), ('PKG001116', 'TLMD', '1'), ('PKG001117', 'TLMD', '1'), ('PKG001118', 'TLMD', '3AB'), ('PKG001119', 'FDEG', 'FDEG'), ('PKG001120', 'USPS', 'USPS'), ('PKG001121', 'TLMD', '2'), ('PKG001122', 'TLMD', '2'), ('PKG001123', 'TLMD', '1'), ('PKG001124', 'TLMD', '1'), ('PKG001125', 'TLMD', '3AB'), ('PKG001126', 'TLMD', '1'), ('PKG001127', 'TLMD', '1'), ('PKG001128', 'USPS', 'USPS'), ('PKG001129', 'USPS', 'USPS'), ('PKG001130', 'UPSN', 'UPSN'), ('PKG001131', 'FDEG', 'FDEG'), ('PKG001132', 'USPS', 'USPS'), ('PKG001133', 'TLMD', '2'), ('PKG001134', 'TLMD', '1'), ('PKG001135', 'TLMD', '1'), ('PKG001136', 'USPS', 'USPS'), ('PKG001137', 'USPS', 'USPS'), ('PKG001138', 'TLMD', '2'), ('PKG001139', 'UPSN', 'UPSN'), ('PKG001140', 'TLMD', '2'), ('PKG001141', 'TLMD', '2'), ('PKG001142', 'UPSN', 'UPSN'), ('PKG001143', 'USPS', 'USPS'), ('PKG001144', 'TLMD', '1'), ('PKG001145', 'FDEG', 'FDEG'), ('PKG001146', 'TLMD', '1'), ('PKG001147', 'UPSN', 'UPSN'), ('PKG001148', 'TLMD', '2'), ('PKG001149', 'TLMD', '1'), ('PKG001150', 'TLMD', '1'), ('PKG001151', 'TLMD', '1'), ('PKG001152', 'TLMD', '1'), ('PKG001153', 'TLMD', '2'), ('PKG001154', 'USPS', 'USPS'), ('PKG001155', 'TLMD', '2'), ('PKG001156', 'TLMD', '1'), ('PKG001157', 'FDEG', 'FDEG'), ('PKG001158', 'USPS', 'USPS')]",A
22,45,108.79489937331226,"[('PKG001159', 'TLMD', '1'), ('PKG001160', 'TLMD', '2'), ('PKG001161', 'TLMD', '1'), ('PKG001162', 'TLMD', '2'), ('PKG001163', 'TLMD', '1'), ('PKG001164', 'UPSN', 'UPSN'), ('PKG001165', 'TLMD', '2'), ('PKG001166', 'UPSN', 'UPSN'), ('PKG001167', 'TLMD', '1'), ('PKG001168', 'TLMD', '1'), ('PKG001169', 'TLMD', '2'), ('PKG001170', 'TLMD', '2'), ('PKG001171', 'FDEG', 'FDEG'), ('PKG001172', 'TLMD', '1'), ('PKG001173', 'TLMD', '1'), ('PKG001174', 'TLMD', '1'), ('PKG001175', 'USPS', 'USPS'), ('PKG001176', 'FDEG', 'FDEG'), ('PKG001177', 'FDEG', 'FDEG'), ('PKG001178', 'TLMD', '1'), ('PKG001179', 'UPSN', 'UPSN'), ('PKG001180', 'UPSN', 'UPSN'), ('PKG001181', 'FDEG', 'FDEG'), ('PKG001182', 'TLMD', '1'), ('PKG001183', 'FDEG', 'FDEG'), ('PKG001184', 'USPS', 'USPS'), ('PKG001185', 'USPS', 'USPS'), ('PKG001186', 'UPSN', 'UPSN'), ('PKG001187', 'UPSN', 'UPSN'), ('PKG001188', 'TLMD', '2'), ('PKG001189', 'USPS', 'USPS'), ('PKG001190', 'TLMD', '2'), ('PKG001191', 'TLMD', '1'), ('PKG001192', 'USPS', 'USPS'), ('PKG001193', 'TLMD', '3AB'), ('PKG001194', 'FDEG', 'FDEG'), ('PKG001195', 'USPS', 'USPS'), ('PKG001196', 'USPS', 'USPS'), ('PKG001197', 'USPS', 'USPS'), ('PKG001198', 'TLMD', '1'), ('PKG001199', 'TLMD', '1'), ('PKG001200', 'TLMD', '1'), ('PKG001201', 'TLMD', '2'), ('PKG001202', 'USPS', 'USPS'), ('PKG001203', 'USPS', 'USPS')]",A
