,TOTAL_PACKAGES,TOTAL_PACKAGES_TLMD,TOTAL_PACKAGES_NC,TLMD_PARTITION_1_PACKAGES,TLMD_PARTITION_2_PACKAGES,TLMD_PARTITION_3AB_PACKAGES,TLMD_PARTITION_3_PACKAGES,TLMD_SORTED_PACKAGES,TOTAL_LINEHAUL_A_PACKAGES,TOTAL_LINEHAUL_B_PACKAGES,TOTAL_LINEHAUL_C_PACKAGES,USPS_LINEHAUL_A_PACKAGES,USPS_LINEHAUL_B_PACKAGES,USPS_LINEHAUL_C_PACKAGES,UPSN_LINEHAUL_A_PACKAGES,UPSN_LINEHAUL_B_PACKAGES,UPSN_LINEHAUL_C_PACKAGES,FDEG_LINEHAUL_A_PACKAGES,FDEG_LINEHAUL_B_PACKAGES,FDEG_LINEHAUL_C_PACKAGES,FDE_LINEHAUL_A_PACKAGES,FDE_LINEHAUL_B_PACKAGES,FDE_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_A_PACKAGES,TLMD_LINEHAUL_B_PACKAGES,TLMD_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_TFC_PACKAGES,TLMD_AB_INDUCT_TIME,TLMD_C_INDUCT_TIME,TLMD_PARTITION_1_SORT_TIME,TLMD_PARTITION_2_SORT_TIME,TLMD_PARTITION_3AB_SORT_TIME,TLMD_PARTITION_3_SORT_TIME,UPSN_SORT_TIME,USPS_SORT_TIME,FDEG_SORT_TIME,FDE_SORT_TIME,TOTAL_PALLETS_TLMD,UPSN_PALLETS,USPS_PALLETS,FDEG_PALLETS,FDE_PALLETS,PASSED_OVER_PALLETS_1,PASSED_OVER_PALLETS_2,PASSED_OVER_PALLETS_3
30,10902,7036,3866,3518.0,2463.0,683.0,1055.0,0,3867,3119,702,699,542,135,529,435,84,733,594,111,2,2,0,1904,1546,372,3214,661.3323666053327,1336.5685971657595,1032.8633189863208,1299.0633189863768,1405.2633189863923,,485.38642065938143,485.29182606478685,485.29182606478685,468.6702044431647,143.0,21,28,29,1,[],[],[]
31,10902,6809,4093,3404.0,2383.0,700.0,1021.0,0,3607,2056,845,1361,767,305,411,220,89,509,280,128,13,9,1,1313,780,322,4394,709.4889096300169,1416.6208306342808,1069.6198620110126,1327.8198620110668,1405.2633189863923,,1331.410695499143,468.27269341379343,467.867288008388,456.1105312516309,138.0,15,49,19,1,[],[],"[<SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE83CBA810>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE83CB8B10>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE83EE2890>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE83774690>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE83C77190>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE831FFDD0>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE83791ED0>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE83793250>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE83792310>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE83793E50>]"
32,10902,7332,3570,3666.0,2566.0,685.0,1100.0,0,5158,2804,687,660,366,81,658,362,80,315,152,41,502,283,70,3023,1641,415,2253,574.1218862900146,1416.6208306342808,934.5671243853067,1217.052838671044,1405.2633189863923,,442.2901295332539,441.8847241278485,442.6955349386593,442.6205349386593,148.0,22,23,11,18,[],[],"[<SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE844256D0>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE84424B50>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE844241D0>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE8361B010>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE842E2110>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE842E3410>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE842E3450>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE836750D0>]"
33,10902,6895,4007,3448.0,2413.0,552.0,1034.0,0,4542,2777,955,523,299,96,781,451,162,895,571,213,8,6,2,2335,1450,482,2628,597.7963975828391,1356.8529473934532,936.0987785352681,1203.5273499638656,1412.7273499638782,,452.6612624476996,1206.8529473934486,1208.9549744204758,440.49910028553705,139.0,28,19,34,1,[],[],"[<SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE853FCDD0>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE853FC690>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE853FC390>]"
34,10902,7503,3399,3752.0,2626.0,863.0,1125.0,0,2996,2224,635,427,326,93,718,524,156,617,414,124,0,0,0,1234,960,262,5047,683.553561701876,1401.3840686248789,1078.4845140828738,1360.8845140829335,1412.7273499638782,,385.3310187043247,1206.8529473934486,385.3310187043247,440.49910028553705,152.0,28,19,24,1,[],[],"[<SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE855F3150>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE85F049D0>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE855CF310>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE85F06550>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE859A7310>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE85D08790>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE8599AB10>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE85B3DC50>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE85D66FD0>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE85848F90>]"
35,10902,7044,3858,3752.0,2626.0,863.0,1125.0,0,4090,3690,1110,612,550,173,491,418,132,673,606,200,0,3,0,2314,2113,605,2012,683.553561701876,1401.3840686248789,1078.4845140828738,1360.8845140829335,1412.7273499638782,,449.5194558725106,449.4444558725106,449.5194558725106,385.3388047668582,152.0,21,27,30,1,[],[],"[<SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE855F3150>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE85F049D0>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE855CF310>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE85F06550>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE859A7310>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE85D08790>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE8599AB10>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE85B3DC50>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE85D66FD0>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE85848F90>]"
36,10902,7012,3890,3752.0,2626.0,863.0,1125.0,0,3499,3406,726,580,552,135,376,375,67,839,788,165,5,7,1,1699,1684,358,3271,683.553561701876,1401.3840686248789,1078.4845140828738,1360.8845140829335,1412.7273499638782,,449.5194558725106,449.4444558725106,449.5194558725106,385.3388047668582,152.0,21,27,30,1,[],[],"[<SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE855F3150>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE85F049D0>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE855CF310>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE85F06550>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE859A7310>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE85D08790>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE8599AB10>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE85B3DC50>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE85D66FD0>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE85848F90>]"
37,10902,6663,4239,3332.0,2332.0,498.0,999.0,0,3612,3781,1036,912,960,253,407,423,133,486,500,146,8,8,3,1799,1890,501,2473,613.182046154957,1290.393730316422,939.5415699644742,1199.3129985359824,1340.9129985359937,,482.6415056144125,1203.0964330191227,482.2361002090071,471.2901542630608,134.0,20,43,23,1,[],[],"[<SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE8730EB10>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE8730F4D0>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE8730D0D0>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE8730CB10>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE8730FED0>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE8730C5D0>]"
38,10902,7763,3139,3882.0,2717.0,658.0,1164.0,0,5292,3100,745,406,228,46,799,466,103,642,351,90,4,4,0,3441,2051,506,1765,555.8569704660725,1293.024919420673,937.7307799899405,1255.3879228471055,1358.9879228471204,,452.07318668228567,452.16778127688025,452.14818668228565,444.77588938498815,157.0,28,14,22,1,[],[],"[<SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE8685B090>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE8685AE50>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE8685A1D0>]"
39,10902,7278,3624,3882.0,2717.0,658.0,1164.0,0,4192,2648,700,596,375,96,773,459,114,635,427,131,13,4,1,2175,1383,358,3362,555.8569704660725,1293.024919420673,937.7307799899405,1255.3879228471055,1358.9879228471204,,452.07318668228567,452.16778127688025,452.14818668228565,409.8833493845347,157.0,28,14,22,1,[],[],"[<SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE8685B090>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE8685AE50>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE8685A1D0>]"
40,10902,6950,3952,3882.0,2717.0,658.0,1164.0,0,4245,3879,810,666,580,124,601,504,134,615,606,116,3,3,0,2360,2186,436,1968,555.8569704660725,1293.024919420673,937.7307799899405,1255.3879228471055,1358.9879228471204,,452.07318668228567,452.16778127688025,452.14818668228565,409.8833493845347,157.0,28,14,22,1,[],[],"[<SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE8685B090>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE8685AE50>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE8685A1D0>]"
41,10902,7590,3312,3795.0,2656.0,985.0,1138.0,0,3735,3589,295,647,687,55,314,324,29,630,569,57,0,0,0,2144,2009,154,3283,616.7824443813793,1315.4635882546272,983.9705396195146,1301.5133967624238,1358.9879228471204,,435.0011176000396,435.00111760003966,435.0011176000395,409.8833493845347,153.0,14,28,26,1,[],[],"[<SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE889D3850>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE889D2850>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE8692AD90>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE889D1710>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE86AF91D0>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE889D0B50>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE886DF5D0>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE8861D8D0>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE879EE750>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE87CC7590>]"
42,10902,7137,3765,3568.0,2498.0,558.0,1071.0,0,4015,2857,974,653,487,163,455,345,104,778,583,192,2,1,2,2127,1441,513,3056,679.5696232403131,1401.560919574902,1056.1005756213058,1325.7005756213625,1358.9879228471204,,514.199782945468,1329.0683520073324,513.3889721346571,378.65924240492393,144.0,19,27,32,1,[],[],"[<SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE8935C490>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE8935F950>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE8935F6D0>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE8935F790>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE8935CF10>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE8935D450>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE8935E810>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE88385790>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE88385390>]"
43,10902,6594,4308,3297.0,2308.0,572.0,989.0,0,4102,3636,842,641,581,144,698,623,134,684,644,146,7,5,1,2072,1783,417,2322,624.3291521685316,1273.2937394661385,946.5172474066685,1204.4601045495579,1330.6601045495709,,503.9237467631225,1207.8883340607317,504.3291521685279,494.5994224387979,133.0,30,28,30,1,[],[],"[<SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE898B5050>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE898B4350>]"
44,10902,7134,3768,3567.0,2497.0,618.0,1070.0,0,3814,2700,934,506,352,111,609,413,148,789,605,221,4,8,2,1906,1322,452,3454,638.6170545996498,1273.2937394661385,983.348006980638,1284.54800698069,1330.6601045495709,,441.5900275726168,1288.4080490981705,441.5900275726168,366.45489243748,144.0,24,20,33,1,[],[],"[<SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE89A0AAD0>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE89C1E050>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE89A21690>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE8A040950>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE89A15610>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE8A042F90>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE89A9E950>]"
45,10902,6884,4018,3567.0,2497.0,618.0,1070.0,0,4168,2157,724,716,344,128,1129,587,185,529,283,92,14,9,2,1780,934,317,3853,638.6170545996498,1273.2937394661385,983.348006980638,1284.54800698069,1330.6601045495709,,441.5900275726168,1288.4080490981705,441.5900275726168,366.45489243748,144.0,24,20,33,1,[],[],"[<SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE89A0AAD0>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE89C1E050>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE89A21690>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE8A040950>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE89A15610>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE8A042F90>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE89A9E950>]"
46,10902,7148,3754,3574.0,2502.0,837.0,1072.0,0,4336,3171,484,377,282,46,928,665,130,703,532,73,10,8,0,2318,1684,235,2911,620.3079925529315,1291.7962973282245,967.6960877910683,1267.4389449339674,1330.6601045495709,,458.95664120157534,456.5992087691428,458.95664120157534,445.98366822860197,145.0,35,15,27,1,[],[],"[<SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE8B2FCB90>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE8B4EF590>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE8B1F4810>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE8B6B83D0>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE8B6B8350>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE8B6BA090>]"
47,10902,6850,4052,3574.0,2502.0,837.0,1072.0,0,4816,3007,885,1577,1002,293,417,260,78,236,137,52,0,0,0,2586,1608,462,2194,620.3079925529315,1291.7962973282245,967.6960877910683,1267.4389449339674,1330.6601045495709,,458.95664120157534,456.5992087691428,458.95664120157534,445.98366822860197,145.0,35,15,27,1,[],[],"[<SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE8B2FCB90>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE8B4EF590>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE8B1F4810>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE8B6B83D0>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE8B6B8350>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE8B6BA090>]"
48,10902,8017,2885,4008.0,2806.0,828.0,1203.0,0,4531,3080,596,432,284,54,626,431,95,518,365,71,5,3,1,2950,1997,375,2695,579.493562217645,1329.0945890434775,969.9388003129336,1300.4245145986886,1412.2245145987074,,408.2773460014243,408.3523460014243,407.06112978520804,404.2232919473701,163.0,24,16,20,1,[],[],"[<SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE8BE6FA90>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE8BE6C210>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE8BE6C410>]"
49,10902,6619,4283,4008.0,2806.0,828.0,1203.0,0,3163,1956,715,656,440,127,519,288,120,1100,717,286,14,11,5,874,500,177,5068,579.493562217645,1329.0945890434775,969.9388003129336,1300.4245145986886,1412.2245145987074,,408.2773460014243,408.3523460014243,407.06112978520804,404.2232919473701,163.0,24,16,20,1,[],[],"[<SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE8BE6FA90>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE8BE6C210>, <SC_Simulation_Main_NoVAR.TLMD_Pallet object at 0x000001FE8BE6C410>]"
